-0.232928	0.218896	0.095376	-0.218836	-0.006273	-0.059885	0.091603	-0.026930	-0.077465	0.044675	0.090761	-0.229881	-0.035589	0.262125	0.175468	0.043584	-0.149023	-0.076104	-0.080315	0.120447	0.020106	0.283354	-0.023755	-0.181529	0.299402	0.008055	-0.059690	-0.191418	0.195544	-0.084678	-0.135829	0.199784	-0.004616	-0.137596	-0.379860	-0.031706	-0.017634	-0.222599	-0.233234	-0.172707	-0.219152	0.120840	-0.093666	-0.270413	0.083926	0.083976	0.109471	-0.247112	-0.004976	-0.265015	
0.024670	0.031011	-0.019547	-0.235324	-0.062254	0.002510	0.128015	-0.153600	-0.230553	0.108576	0.151608	-0.022320	-0.093682	-0.020224	-0.169935	-0.164954	-0.000825	0.078542	0.094728	-0.078999	-0.327777	0.023730	0.053626	-0.199577	0.211351	-0.116085	-0.275876	-0.147510	-0.487314	0.169335	-0.010292	0.031519	-0.029790	-0.187955	0.025205	-0.290694	0.001079	-0.050296	-0.293798	-0.035077	0.007603	-0.053744	-0.306312	0.180416	-0.224602	0.220091	0.023820	-0.263773	0.146875	-0.009436	
-0.150531	-0.169199	-0.086582	-0.029477	-0.042282	0.372099	0.046326	-0.125076	-0.135317	-0.109419	0.308207	-0.281667	-0.091045	0.170684	-0.441529	0.191392	0.140039	-0.354944	0.304495	0.384509	0.077461	0.284622	0.381276	-0.229514	0.223306	0.401440	-0.002125	0.080327	-0.318965	0.342094	0.100551	0.165765	-0.154902	-0.306433	-0.015508	0.125671	0.223214	-0.236509	-0.215455	-0.297588	-0.226054	0.299030	0.118671	0.027104	-0.211748	0.167995	0.140402	-0.233388	0.267794	0.228662	
-0.004196	-0.008657	-0.430485	-0.144559	0.332756	-0.041250	0.181454	-0.234578	0.171640	0.287587	-0.005098	0.253076	-0.089238	0.169943	-0.035346	-0.307664	-0.020967	-0.320629	0.029331	-0.374092	-0.211506	0.268685	0.169553	-0.202686	0.059888	-0.166914	0.018940	-0.195886	-0.299623	0.048070	-0.027793	-0.170059	0.005422	-0.010840	-0.340092	-0.337482	0.219230	0.071687	0.031725	-0.298366	-0.215689	0.295168	-0.110014	0.312524	-0.034807	-0.041014	0.325508	-0.235160	0.088415	-0.280969	
0.113275	-0.039520	0.057146	0.000169	-0.050355	-0.062567	-0.089281	-0.021956	-0.024908	0.019598	0.008664	-0.069983	-0.122343	0.010657	-0.038992	-0.170231	-0.244987	-0.344370	-0.039478	0.358708	0.134754	-0.356440	-0.041689	-0.071309	0.324685	0.051961	-0.056437	-0.282031	-0.080083	0.101253	0.085019	-0.039975	0.063072	-0.015381	0.092334	0.140771	0.035434	0.043456	0.024347	-0.011457	0.269087	-0.077620	-0.175186	0.349295	0.117471	0.041645	0.101449	0.431649	0.072073	-0.097174	
0.027070	0.058040	0.261262	0.071743	0.069046	-0.038139	-0.146212	0.075758	-0.001988	0.064952	-0.088898	0.090223	-0.174580	0.062830	-0.145425	-0.114230	0.101924	0.006214	-0.025306	0.077037	0.107865	0.002409	-0.118078	0.074048	0.005340	0.144171	0.041044	-0.019286	0.019320	0.124177	0.277515	0.004389	0.041045	-0.090189	-0.014538	0.073695	-0.019714	-0.156994	0.043128	-0.016132	0.001741	0.135969	-0.197072	0.096549	0.124151	-0.009292	-0.018614	0.162115	0.068871	0.002710	
-0.065998	0.205792	0.200893	-0.113242	-0.196845	0.202659	-0.038997	0.069062	-0.073020	0.195274	-0.227860	-0.233138	0.007356	0.057125	-0.219769	0.176554	-0.159732	-0.215329	-0.107554	-0.152669	0.027584	-0.230852	-0.065148	-0.170827	-0.019663	0.047667	-0.180842	0.137595	-0.088845	-0.020711	-0.101527	-0.068432	0.136678	0.111473	-0.030981	0.249974	0.048829	0.061684	0.240025	0.147494	0.011288	-0.181262	-0.254632	0.093966	0.014223	0.249476	0.003160	-0.137692	0.032498	-0.298650	
-0.148258	-0.035216	-0.110614	0.208004	0.017057	0.068649	0.210969	-0.233626	0.179148	0.076191	-0.004164	-0.298270	-0.219640	0.213830	-0.116904	0.277296	0.127478	0.091284	0.188626	0.141538	0.112760	-0.147372	-0.080587	0.167394	0.123068	-0.059664	-0.188180	0.002338	0.064961	0.293811	0.167061	-0.140315	0.279966	-0.227426	0.132410	0.238219	-0.184274	-0.116947	-0.112144	-0.115033	-0.187291	-0.218678	-0.066355	0.124879	0.077241	-0.048191	0.216382	0.177821	0.106070	0.132601	
0.263245	-0.258544	-0.003482	-0.004780	0.010026	-0.039026	0.292659	0.010969	0.028868	-0.216635	-0.000134	0.157624	0.223726	-0.269273	0.068118	-0.019283	-0.007103	0.439446	0.002274	-0.249162	0.246995	-0.371690	0.082280	-0.475060	-0.345487	-0.088401	0.150690	0.011490	-0.271259	-0.411511	-0.180961	0.055011	-0.139256	0.019216	-0.198437	-0.222175	0.009222	0.383434	-0.098423	0.002677	-0.269324	0.121160	0.347026	0.308030	-0.243215	-0.087789	-0.348722	-0.394296	-0.124213	0.339505	
0.374483	-0.387728	0.115154	-0.057183	-0.251253	0.382112	-0.150624	-0.328771	0.178452	-0.091002	-0.228023	-0.321507	-0.395763	0.208319	-0.351850	-0.051602	0.193748	0.435687	-0.241256	0.423941	-0.161371	0.330127	-0.298771	0.248896	-0.320632	-0.098009	-0.258043	-0.016280	-0.103372	0.188695	-0.033350	0.136803	-0.132978	-0.286617	0.346137	0.386358	-0.054818	0.205269	0.244387	-0.094654	-0.352476	-0.129445	0.147871	0.292623	0.111637	0.333306	0.087880	-0.285108	-0.287196	-0.365117	
-0.221885	0.175103	0.065777	0.024377	-0.065952	0.041116	-0.117755	-0.007712	-0.019780	0.040849	-0.002076	-0.085918	0.001966	-0.070964	-0.059026	-0.152107	0.126528	-0.429692	0.030039	0.374071	-0.236793	0.312795	-0.024021	-0.061933	0.299332	0.074296	-0.057396	-0.119340	0.003527	0.128461	0.104823	-0.034639	0.073205	-0.025906	0.090751	-0.110663	0.025527	0.055370	-0.000380	0.164980	-0.037360	-0.074260	-0.178231	0.243757	0.144446	0.037705	0.105529	0.328395	0.078874	-0.094166	
0.205452	0.359648	0.226979	-0.202738	-0.022030	0.334565	-0.142883	-0.330631	0.158254	-0.111642	-0.070404	0.157958	-0.247497	-0.394557	0.041457	-0.060334	-0.261821	-0.354150	0.294853	0.514993	0.287030	0.155784	-0.232296	0.317403	0.391467	0.489673	0.149626	0.013580	-0.475872	-0.038228	-0.229656	-0.320130	0.125871	-0.243648	-0.076592	0.418778	-0.310978	0.111551	0.112041	-0.162991	0.128063	-0.510385	-0.336662	0.162098	0.457123	0.399952	0.369139	0.419849	0.059790	-0.065187	
-0.024906	-0.130719	-0.090435	0.347395	-0.243517	0.021887	-0.172089	0.024936	0.157206	0.218749	-0.265869	0.153331	0.208092	0.131008	0.016060	-0.025254	-0.205035	-0.281722	0.110521	0.183224	-0.051532	-0.304254	0.069773	0.212293	0.023198	0.202742	-0.144191	0.239935	0.233498	0.098131	0.360753	-0.304804	0.386796	0.089308	0.281500	0.196606	-0.301285	0.048179	0.264731	0.184423	0.378543	0.146379	-0.226351	0.028795	-0.020075	0.189895	0.193147	0.414873	0.291554	-0.180939	
0.004710	-0.043436	0.086406	0.367997	-0.352302	-0.117422	-0.385023	-0.304689	0.293901	-0.037074	-0.022944	0.092434	-0.375190	-0.265356	-0.220375	0.360493	-0.358650	-0.501331	-0.152593	-0.324417	0.329218	-0.026986	-0.002299	-0.303440	0.259795	0.395882	-0.323002	0.408128	-0.321888	-0.254169	0.364777	0.020755	0.003550	0.173429	0.236693	0.393052	-0.096247	-0.213589	0.002700	0.376471	-0.288789	-0.506919	0.288457	0.069002	0.411347	0.338902	0.153739	0.315143	-0.276779	-0.390267	
-0.012487	-0.041559	-0.062610	0.156775	0.108889	0.215824	-0.292177	-0.118716	0.146826	0.071363	-0.037238	-0.232173	-0.210312	0.074042	-0.073688	0.111901	-0.129710	-0.060874	-0.200259	0.281504	0.038507	-0.184735	0.077439	-0.049864	0.141908	0.261405	0.062692	0.042996	-0.199368	0.179879	0.003178	-0.340638	0.243563	0.048363	0.185347	0.215924	0.085049	0.126974	0.225130	-0.156566	0.164765	0.080847	0.043351	0.107217	-0.077169	0.161402	-0.065871	-0.144301	0.255379	-0.267884	
-0.397777	-0.021414	-0.007819	0.033427	0.485314	0.038865	-0.004642	0.070764	-0.259811	-0.327661	0.003577	0.436273	-0.009031	0.353154	0.022608	0.389883	-0.397866	-0.007134	-0.356562	-0.006408	0.001263	0.393408	0.019581	0.005197	-0.006281	0.055326	0.315224	0.001803	-0.002567	-0.008014	-0.019133	-0.389376	0.346530	0.006572	-0.012016	0.223556	-0.001229	-0.002155	-0.002359	0.002154	-0.005782	0.383997	0.004899	0.537442	0.013402	0.076346	-0.002161	0.429377	0.003980	-0.334397	
-0.329482	0.010223	0.006193	-0.000279	-0.007929	-0.005469	0.001025	-0.007802	0.007050	0.008126	-0.000114	-0.005474	0.377500	-0.004137	0.006901	0.224672	-0.234459	-0.002867	-0.235005	0.000358	-0.000696	-0.422606	0.001621	0.004423	-0.325544	0.003971	0.232253	-0.351149	-0.227316	-0.004665	0.009588	-0.001486	0.013053	-0.002127	0.007310	-0.305023	-0.001646	0.007551	-0.003326	0.010846	0.026184	-0.005330	0.006563	-0.492223	0.002866	-0.003336	0.008171	-0.439569	-0.011347	0.002829	
-0.107763	-0.071698	0.281042	0.141828	-0.113735	-0.107932	-0.287988	-0.103698	0.123408	0.220426	-0.234769	-0.171475	-0.222408	0.414121	0.152330	0.050950	0.171646	-0.108041	0.225334	0.222864	0.028826	-0.312466	0.006584	0.070713	-0.173433	-0.036116	-0.119080	0.261118	-0.185496	0.184033	0.299152	-0.152246	-0.139184	0.038777	0.394006	0.177724	-0.318435	-0.209107	0.140001	-0.267153	-0.053227	-0.161134	-0.304511	0.194725	0.004923	0.329432	-0.051504	0.188575	0.034771	-0.292774	
-0.271000	0.018198	0.168749	-0.032914	0.136827	-0.140845	0.019043	-0.082202	0.172669	-0.143975	0.085877	-0.130113	-0.074162	-0.157369	-0.127594	-0.042687	0.099323	-0.289956	0.047556	0.057323	-0.117711	-0.239937	0.119230	-0.072188	-0.084672	0.221166	0.116798	0.010415	-0.158088	0.015771	0.139365	0.147784	-0.234257	0.089005	0.254381	0.227686	-0.192589	-0.240909	0.258781	-0.082078	0.349210	-0.222771	-0.114782	0.293034	0.011207	0.264725	0.105798	0.034667	0.347252	0.161503	
0.039363	0.384561	-0.185332	0.048582	-0.103651	0.157739	-0.261495	-0.122339	0.153785	0.260471	0.219757	-0.173294	-0.116067	0.273721	0.252825	0.150719	0.184319	0.151367	-0.000485	0.286309	-0.291292	-0.104745	0.282548	-0.055050	0.202845	-0.133707	0.128513	-0.025259	0.104793	0.188471	-0.291405	0.164820	0.116769	0.014108	0.218848	-0.251477	0.118488	-0.156729	0.009630	-0.109721	-0.013434	0.247295	0.280581	0.094792	-0.016135	0.091924	0.309564	-0.039225	0.366781	0.164091	
-0.133613	0.258464	0.036203	-0.252963	-0.072336	0.192138	-0.182129	0.024821	-0.216362	-0.086275	0.072839	-0.063598	0.274523	0.411958	0.284605	0.004741	0.026132	-0.106819	-0.433200	0.401108	-0.155740	0.346916	0.090282	-0.188148	0.211459	0.040456	-0.418171	-0.117353	0.224715	-0.293451	-0.246595	0.200662	-0.188229	0.164675	-0.099440	0.048640	0.238391	-0.340061	0.321715	-0.401978	0.098273	-0.305255	-0.162345	0.106456	-0.323208	-0.083022	0.176836	-0.125433	-0.386729	-0.173363	
-0.180348	0.172481	-0.246496	-0.147009	0.109557	0.007077	0.075212	-0.018170	-0.127437	0.096569	0.187723	0.420839	0.249565	-0.097951	0.086315	-0.186041	0.251798	-0.121764	0.092867	0.101403	-0.151145	0.364655	0.154262	-0.039788	0.239941	-0.169376	0.004267	-0.524622	0.029673	0.191381	-0.447274	0.184202	-0.229136	-0.092206	-0.201806	-0.245949	0.234260	-0.142369	-0.142967	-0.175046	0.029157	0.194539	-0.105821	0.301597	0.002466	-0.169637	-0.341218	-0.420125	0.136178	-0.179125	
-0.050563	0.033440	-0.262815	-0.213978	-0.037169	-0.048899	-0.089945	-0.041804	-0.051223	0.126308	0.217445	0.021640	0.252182	0.222571	0.177727	-0.279634	-0.010453	-0.110870	0.096654	-0.116427	-0.144252	0.359143	0.070844	-0.016664	0.335237	-0.122950	-0.013679	0.014115	-0.236957	0.024431	-0.281246	-0.023380	0.000493	0.017965	-0.236057	-0.338845	0.308207	0.106770	-0.251319	-0.008951	-0.166842	0.201722	-0.151149	0.319173	0.018093	-0.137853	0.144978	-0.031011	0.203116	-0.170413	
-0.289303	-0.009096	-0.329987	-0.307176	0.245674	-0.001081	0.042170	-0.165339	-0.252906	0.265559	-0.040681	-0.084437	0.111256	-0.140008	0.194288	-0.269507	-0.075022	-0.206075	0.174474	-0.332995	-0.030915	0.303616	0.232306	-0.065851	0.294567	-0.133079	-0.266528	-0.036166	-0.254804	-0.155303	0.040443	-0.097395	-0.079791	-0.120596	-0.288099	-0.220605	0.051076	-0.093910	0.035807	-0.279818	0.124975	0.323188	-0.116718	0.122298	-0.014654	0.139617	0.282771	-0.279913	0.317968	-0.304741	
-0.055135	0.328818	-0.007254	-0.256621	0.074057	0.230089	-0.202979	-0.147533	-0.101392	0.086097	0.226948	-0.159157	0.292475	-0.020022	0.107457	-0.223681	-0.144147	-0.167499	0.267470	-0.290862	-0.348544	-0.000979	0.149821	-0.104573	0.282729	-0.229674	0.164360	-0.257338	-0.412265	0.271250	0.091007	0.293257	-0.020524	-0.248863	-0.385300	-0.081617	0.381657	-0.275963	0.045658	-0.037359	-0.234572	0.392506	0.304691	-0.123902	0.115171	-0.223789	0.344258	0.154345	-0.214141	-0.102766	
-0.162116	0.195561	-0.295852	-0.193735	0.128311	-0.079901	0.030230	-0.016794	-0.027437	0.075011	0.198789	0.390695	0.269781	0.137549	0.106858	-0.240614	0.287365	-0.128302	0.122718	0.088161	-0.144075	0.396355	0.164104	-0.141007	0.260359	-0.174877	-0.057388	-0.256204	0.044167	-0.206748	-0.400090	-0.058091	-0.013713	-0.137733	-0.237324	-0.274029	0.266604	-0.133693	-0.176971	-0.003468	0.018109	0.230145	0.272637	0.349738	0.005036	-0.175529	0.035090	-0.487042	0.171933	-0.185524	
0.091803	0.171068	0.064096	-0.215815	0.197157	0.220919	-0.130168	0.174596	0.012613	-0.120727	0.198739	0.108624	-0.261494	-0.202259	0.184348	-0.221653	0.202300	-0.242766	0.000725	-0.095887	-0.071944	0.278052	-0.142411	-0.189099	0.035160	0.016309	-0.152048	-0.107459	-0.000871	0.204188	-0.106016	0.246416	0.000761	0.090339	0.041414	0.096151	0.157132	-0.085012	-0.229583	-0.055042	-0.084172	0.177143	-0.061819	0.031421	-0.165527	-0.132402	0.193769	-0.162624	0.117164	-0.170208	
0.232028	0.205635	-0.256767	-0.159325	0.114438	0.167865	0.061943	0.007217	-0.126517	-0.275529	0.230029	-0.000555	0.239537	0.112657	0.201372	-0.227129	-0.219404	-0.187671	0.175011	0.321892	0.195050	0.466123	0.160767	-0.010011	0.380001	-0.234538	-0.050373	-0.479818	0.058049	-0.240216	-0.320039	0.310941	-0.265327	-0.169961	-0.300211	-0.298663	0.266675	0.145350	-0.293401	-0.184452	-0.345898	0.177981	-0.067288	0.453218	-0.306262	-0.332152	0.210445	-0.505082	-0.152263	-0.190600	
0.014973	0.159216	0.194723	-0.249404	-0.018503	-0.072790	-0.085628	0.049131	0.124172	-0.160450	0.149782	-0.039309	-0.130035	0.172124	0.168603	-0.173421	-0.089777	0.154869	-0.012662	-0.176173	-0.196395	0.109816	0.099613	-0.212411	0.162430	0.082523	-0.007346	-0.046773	-0.018863	0.216963	-0.124997	-0.036473	-0.269672	-0.159503	-0.181401	-0.034971	0.141530	-0.143551	-0.230281	-0.209415	-0.171622	-0.131123	-0.121852	0.052780	-0.212739	0.159987	0.153065	0.082581	0.214590	-0.124252	
-0.188930	0.355275	-0.202018	-0.232425	0.003216	0.240535	-0.160456	-0.144561	-0.066809	0.085609	0.229134	0.077093	0.100851	0.024378	0.101357	-0.075127	-0.104893	-0.158460	0.234405	0.022328	-0.304029	-0.000672	0.029279	-0.121860	0.056922	-0.133220	-0.005069	-0.264984	-0.397729	0.274500	-0.009058	0.165758	-0.051027	0.016035	-0.141425	0.086133	0.374768	-0.222887	0.033497	0.113875	-0.100185	-0.132405	-0.157264	-0.011390	0.015536	-0.151086	0.291717	-0.150054	0.166121	-0.048599	
-0.229487	0.043408	0.217586	0.004211	-0.233839	0.211068	0.246341	-0.037518	0.184050	-0.157832	-0.298237	-0.363122	-0.352765	0.101729	-0.199509	0.106971	-0.277839	0.257755	-0.159865	-0.114363	0.387600	0.016764	-0.155373	-0.070926	0.118262	-0.171079	0.126589	0.305040	-0.057705	0.202616	0.387877	-0.383680	0.338291	0.181277	-0.121811	0.154147	0.054651	0.207579	0.293542	0.014551	0.339594	-0.415172	0.160499	-0.227533	0.169036	-0.205444	0.275722	-0.024448	0.112918	-0.076218	
0.002696	-0.009794	-0.007624	-0.005228	-0.030418	0.007102	-0.000768	0.003575	-0.008408	0.011014	-0.007495	-0.002945	-0.004566	0.013349	-0.011299	0.002327	0.018113	0.000440	-0.009104	0.003397	-0.002523	-0.003211	-0.015264	0.008339	-0.008471	0.190645	-0.155229	0.004634	-0.260644	0.001380	0.002787	0.006311	-0.009531	-0.002571	0.005593	0.014840	0.007149	-0.093043	-0.018652	0.001210	0.021066	0.000564	-0.010666	-0.016838	-0.008648	-0.008958	0.035718	0.008498	0.005689	0.000206	
0.065946	-0.150170	-0.047726	-0.046457	0.010311	0.103570	-0.197250	0.076803	0.025670	-0.053123	0.116751	-0.124881	-0.022982	-0.126972	-0.183555	0.009109	-0.193207	-0.040947	-0.011171	0.169129	-0.046110	-0.135914	0.119548	0.177381	0.106940	0.158584	-0.173531	-0.086977	-0.079323	-0.141104	0.231373	0.077483	-0.089937	-0.041752	-0.040787	0.055221	0.081261	0.020758	0.169618	0.187513	0.137900	-0.138840	0.177598	-0.040914	0.056535	-0.110407	-0.129972	0.170432	0.196948	0.106270	
-0.145221	-0.076665	-0.124997	-0.025855	-0.115344	0.191014	0.225855	0.022460	0.062516	-0.032404	-0.022848	0.278170	0.061942	0.161632	-0.213842	-0.009734	0.249398	0.324480	0.154976	-0.228641	0.274739	-0.192682	-0.202539	-0.218708	0.257996	0.129700	0.057814	-0.020030	0.168852	-0.139259	0.012082	0.063742	-0.122601	-0.159936	0.298562	0.107510	-0.035282	-0.106858	-0.013309	-0.168688	-0.112911	0.015734	-0.363764	0.143821	0.200393	0.097615	-0.181541	-0.309181	0.280041	0.132646	
0.468296	0.043388	-0.056008	0.007811	0.054520	0.074670	0.095480	0.024361	0.032610	-0.024840	-0.002599	0.078481	0.125520	-0.199676	0.047239	0.167984	0.398254	0.345132	0.033472	0.352751	0.261238	0.369960	0.030937	0.069898	0.301104	-0.043215	0.052622	0.288447	0.442646	-0.100745	-0.072397	0.030786	-0.070642	0.022082	-0.092657	0.207549	-0.029973	-0.048989	-0.238381	0.038818	-0.271812	0.081510	0.171443	-0.339805	-0.117557	-0.047739	-0.105496	-0.434098	-0.066048	0.090842	
0.298709	-0.226422	0.034633	0.338687	-0.281151	0.356887	-0.066943	-0.022122	0.098650	-0.042878	0.002740	-0.051776	0.260860	-0.204347	-0.029917	-0.253731	0.015297	-0.391844	-0.373954	-0.157863	0.366709	-0.383495	-0.032224	-0.254183	-0.368612	0.100955	0.065696	0.433110	0.334406	0.090786	-0.313109	0.151213	0.056909	0.042090	-0.118221	0.102464	-0.327776	0.062835	0.348745	0.128246	0.374436	0.403041	-0.343579	0.433129	0.354276	-0.295724	0.102846	0.431574	0.086370	0.180518	
-0.003812	0.001269	0.004339	0.007462	0.000402	-0.003017	-0.003516	0.004829	-0.005671	-0.010063	0.002799	-0.451584	-0.002959	0.005822	-0.005950	0.000100	0.004890	0.009112	-0.344742	0.007758	0.000307	0.003136	0.006576	0.002359	-0.003354	-0.002527	0.351806	-0.010231	0.002039	-0.000240	0.001795	0.004358	0.004970	-0.003090	0.326117	-0.002123	0.004605	-0.007748	0.014448	0.003547	0.002201	-0.012335	0.004496	-0.004042	-0.004074	-0.424779	-0.432560	-0.493772	0.002076	-0.006261	
-0.086551	-0.120581	0.100745	-0.014385	-0.153896	0.288051	0.032663	-0.019060	-0.064246	-0.076274	0.038343	-0.198944	0.127834	-0.204736	-0.155549	0.115318	-0.223119	-0.269898	-0.187188	-0.309744	-0.103125	-0.398108	-0.025242	-0.161329	-0.360031	0.248587	-0.189415	0.230234	0.325117	-0.234906	0.060685	0.064716	-0.314857	0.045920	0.318657	0.258294	-0.164817	-0.289911	0.310267	-0.206251	0.409326	-0.399741	0.153819	0.104282	-0.243714	0.108216	-0.020487	0.070253	0.310067	0.221885	
0.028862	0.350321	0.395135	0.021333	0.038177	0.034512	0.036233	0.050194	0.047138	0.041673	0.041565	0.445900	-0.040677	-0.475054	0.113584	0.025702	0.031465	-0.016684	0.359078	0.345508	-0.064530	-0.039760	0.031479	-0.048575	-0.062487	0.027247	-0.333712	0.013333	-0.056824	-0.056126	0.002339	-0.044798	0.027541	-0.411694	-0.433741	-0.055945	-0.026284	0.442337	0.075728	0.004455	0.038626	0.038105	0.024545	-0.505816	0.029290	0.274722	0.031777	0.045840	0.029133	0.036603	
-0.078517	0.152749	0.044387	0.126176	-0.007520	-0.080227	0.125179	-0.054320	-0.023304	-0.092566	-0.008614	0.063602	0.117787	0.129025	-0.013466	-0.045840	0.127298	0.073493	0.039840	0.093200	0.032715	-0.016904	-0.175416	0.016249	-0.158145	-0.106873	-0.017559	-0.008762	-0.098849	-0.173183	-0.005938	0.005808	-0.004333	0.178346	0.220408	0.128068	0.139437	-0.160568	-0.141907	-0.027275	-0.105088	-0.161040	-0.140610	-0.159972	0.116259	-0.035626	0.104952	0.122962	0.100657	0.053102	
